X,Y,OBJECTID,reference,dateofocc,subreg,hostility_d,victim_d,description,hostilitytype_l,victim_l,navarea
51.1633332996392,13.9033333003947,4071,2009-362,2009/09/19 00:00:00+00,62,PIRATES,BULK CARRIER,GULF OF ADEN:  Bulk carrier reported attempted boarding 19 Sep 09 at 0600 UTC while underway in position 13-54.2N  051-09.8E. Approximately six armed men in a white colored speedboat attempted to attack the vessel while it was underway with a convoy of two other vessels. The master altered course and contacted coalition warships for assistance while the crew activated counter-piracy measures. The speedboat chased the vessel for 20 minutes and aborted the attempt upon arrival of a coalition helicopter (IMB).,1,3,IX
51.0694443999389,13.8683333003981,4072,2009-363,2009/09/19 00:00:00+00,62,PIRATES,TANKER,"GULF OF ADEN:  Tanker fired upon 19 Sep 09 at 0550 UTC while underway in position   13-52.10N  051-04.17E. Four men armed with machine guns in a six meter long, white colored skiff, fired upon the vessel. The master raised the alarm increased speed, took evasive maneuvers, informed ships in the vicinity and contacted coalition warships for assistance. The crew mustered and activated counter-piracy measures. A coalition helicopter arrived and the men in the skiff aborted the attack. No injuries to the crew were reported (IMB).",1,9,IX
49.7849999999274,14.3366667000221,4073,2009-364,2009/09/18 00:00:00+00,62,PIRATES,MERCHANT VESSEL,GULF OF ADEN:  Vessel reported suspicious approach 18 Sep 09 0120 local time while underway in position 14-20.2N  049-47.1E. Men in a small boat approached the vessel and came as close as five meters. The alarm was raised and the crew was alerted. The small boat eventually moved away and no further interaction was reported (IMB).,1,5,IX
56.4633332999005,15.3333333000003,4074,2009-365,2009/09/16 00:00:00+00,62,PIRATES,CONTAINER SHIP,"INDIAN OCEAN:  Container ship reported suspicious approach 16 Sep 09 at 1400 UTC while underway in position 15-20N  056-27.8E, approximately 170NM southeast of Salalah, Oman. A boat drifting on the port beam of the vessel increased speed and approached the vessel. Due to vessel's higher speed, the boat was unable to get close and eventually moved away (IMB).",1,3,IX
88.0166667003904,21.6966666998284,4075,2009-366,2009/09/18 00:00:00+00,63,PIRATES,CONTAINER SHIP,"INDIA:  Container ship robbed 18 Sep 09 at 0440 local time while anchored in position  21-41.8N  088-01.0E, Sagar road, Kolkata. While anchored robbers armed with knives boarded the vessel from the starboard side when the duty watchman was taking rounds on the port side. As duty watchman came back around, the robbers threatened him with knives and stole ship's stores before escaping. Local authorities were informed (IMB).",1,3,VIII
91.8141667000253,22.3155556003776,4076,2009-367,2009/09/22 00:00:00+00,63,PIRATES,BULK CARRIER,"BANGLADESH:  Bulk carrier robbed 22 Sep 09 at 2155 local time while anchored in Chittagong anchorage. Five robbers boarded the vessel from the stern anchor when the duty seaman spotted the suspects on his rounds. Upon encountering the robbers, the duty seaman was threatened with a knife. However, he managed to escape and raised the alarm. Once the crew mustered, the robbers jumped overboard and a search revealed that the robbers had stolen ship's stores upon breaking into the steering flat. No injuries to the crew were reported (IMB).",1,3,VIII
98.7633332995597,3.91999999996847,4077,2009-368,2009/09/18 00:00:00+00,71,PIRATES,TANKER,"INDONESIA:  Tanker robbed 18 Sep 09 at 1927 UTC while anchored in position 03-55.2N  098-45.8E,  Belawan outer anchorage. Three robbers armed with long knives boarded the vessel via the forecastle by using a rope and a hook. The robbers threatened the forward duty watch who raised the alarm and retreated into the accommodation. The crew mustered and went forward to check. Upon seeing the crew, the robber jumped overboard and escaped with ship's equipment. Attempts to contact local authorities were unsuccessful (IMB).",1,9,XI
105.324999999727,3.33333329961221,4078,2009-369,2009/09/19 00:00:00+00,71,PIRATES,TANKER,"SOUTH CHINA SEA:  Tanker (PROSPECT) robbed 19 Sep 09 at 0020 local time while underway in position 03-20.01N  105-19.50E, approximately 50NM northwest of Anambas Islands. Six men armed with knives and machetes boarded the tanker. They hit the duty officer in the head and forced him to bring them to the cabins of the captain and chief officer, who handed over cash and their personal effects. After the men left the tanker, the crew activated the ship security alert. apart from the duty officer who suffered bruises, the other crew members were not injured. The shipping company reported the incident to Singapore's Port Operations Control Centre (ReCAAP).",1,9,XI
96.5666667000824,5.80500000042963,4079,2009-370,2009/09/26 00:00:00+00,71,PIRATES,MERCHANT VESSEL,STRAIT OF MALACCA:  Report of attempted sea robbery on 26 Sep 09 at 1300 local time at position  05-48.3N  096-34.0E. Mariners advised to take precautions and increase look-out for suspicious small fast moving craft approaching their vessels. Mariners to maintain  anti-piracy watch when passing through the area.,1,5,XI
91.7250000000067,22.2566666997746,4080,2009-371,2009/09/27 00:00:00+00,63,PIRATES,CONTAINER SHIP,"CHITTAGONG ANCHORAGE BANGLADESH:  Duty officer onboard a container ship arrived at poop deck and spotted one robber near entrance to rope store. When duty officer approached the robber, two other robbers armed with long knives began to chase him. He retreated to the main deck and alerted other crew members. Crew with crowbars arrived at poop deck but by then the robbers jumped overboard and escaped with stolen ropes.",1,3,VIII
91.7205556000006,22.1869443996321,4081,2009-372,2009/09/27 00:00:00+00,63,PIRATES,TANKER,"CHITTAGONG ANCHORAGE, BANGLADESH:  Eight robbers armed with long knives in a small wooden fishing boat boarded a product tanker at anchor. Duty bosun sighted them and informed OOW who raised the alarm. Robbers threatened one watchman with long knives, cut off some mooring ropes and jumped into the water and escaped with the stolen stores. Port control informed.",1,9,VIII
49.4186110997394,13.1927778004228,4082,2009-373,2009/09/26 00:00:00+00,62,PIRATES,BULK CARRIER,"GULF OF ADEN:  Eight pirates armed with guns in two high powered speed boats attempted to board a bulk carrier underway. Master raised alarm, took evasive maneuvers, fired parachute signals, activated SSAS and contacted coalition warships for assistance. Sea water kept running on deck constantly and crew locked themselves in the bridge. Pirates started firing at the bridge and a coalition warship advised that they were getting closer to the ship. Pirates aborted the attempt upon seeing the warship. A coalition helicopter carried out the inspection outside the ship's superstructure along every deck and confirmed no pirates onboard. Ship resume course.",1,3,IX
39.6700000000005,-6.78999999990123,4083,2008-304,2008/08/30 00:00:00+00,61,Pirates,Container Ship,"TANZANIA: Container ship boarded 30 Aug 08 at 0001 local time while drifting in position 06-47.4S 039-40.2E, Dar es Salaam Roads. Three perpetrators armed with knives boarded the vessel. Another three perpetrators were seen climbing up using a knotted line started its engine. The perpetrators fled empty handed (IMB).",1,3,VIII
39.3613888997394,-6.78250000041584,4084,2008-305,2008/08/29 00:00:00+00,61,Pirates,Container Ship,"TANZANIA: Container ship boarded, robbed 29 Aug 08 at 2005 local time while in position 06-46.95S 039-21.68E, Dar es Salaam Anchorage.  Robbers boarded the vessel. The duty crew noticed one robber on the starboard side armed with a knife. The robber threw a lashing bar towards the duty crew who escaped and informed the bridge. The alarm was raised and the crew mustered and rushed to the forecastle. The robbers escaped upon hearing the alarm. The crew found one container opened and ship's stores stolen. The Port Control was informed. The ship weighed anchor and proceeded further out to sea for drifting (IMB).",1,3,VIII
45.6833333000375,13.1144444001189,4085,2008-306,2008/09/07 00:00:00+00,62,Suspicious Approach,Bulk Carrier,"GULF OF ADEN: Bulk carrier (MONIMA) reported suspicious approach 7 Sep 08 at 1500 local time, while underway in position 13-06.87N 045-41E, approximately 12NM off the Yemen coast. Three speedboats reportedly chased the vessel. The Master contacted the IMB Piracy Reporting Centre to inform them of the situation and requested immediate assistance from warships. Two of the three boats continued to follow at a distance of 2.5NM. The Master suspected that the perpetrators may be armed with machine guns and may board any time. The Yemeni coastguard arrived and the three boats moved away at the sight of the coastguard boats (Operator, IMB, UKMTO, LM: The News Straits Times Online).",3,3,IX
53.1166666998913,15.7666666996276,4086,2008-307,2008/09/10 00:00:00+00,62,Suspicious Approach,Bulk Carrier,"GULF OF ADEN: Bulk carrier reported suspicious approach 10 Sep 08 at 0125 UTC while underway in position 15-46N 053-07E. Three suspicious small boats were reportedly following the vessel. Coalition warships were urgently requested to render necessary assistance. At 0330 UTC the vessel reported that the three suspicious small boats have moved away but another one is reportedly following the vessel, approximately 5NM away. Last located 15-48N 052-57E (IMB, Operator, UKMTO).",3,3,IX
47.9500000002323,13.1500000003659,4087,2008-308,2008/09/09 00:00:00+00,62,Pirates,Bulk Carrier,"GULF OF ADEN: Bulk carrier (BRIGHT RUBY) hijacked 9 Sep 08 at 0657 UTC while underway in position 13-09N 047-57E, approximately 100NM southwest of Al Mukalla, Yemen. There are 21 crewmembers on board the vessel, eight Koreans and 13 Myanmar (IMB, UKMTO).",1,3,IX
46.0700000000276,12.9033333003624,4088,2008-309,2008/09/08 00:00:00+00,62,Suspicious Approach,Container Ship,"GULF OF ADEN: Container ship reported suspicious approach 8 Sep 08 at 0900 UTC while underway in position 12-54.2N 046-04.2E. Two suspicious speedboats crossed the bow from starboard to port at 20kts approximately 1NM away before altering course towards the vessel. The vessel altered course heading towards the speedboats in a threat to hit them. They avoided by turning starboard and passing closely on port side. Observation by binoculars revealed a vessel approximately 120 meters long with a person holding a rifle onboard. The  speedboats eventually moved away (Operator, IMB, UKMTO).",3,3,IX
46.088333300127,12.7580556002686,4089,2008-310,2008/09/08 00:00:00+00,62,Suspicious Approach,Tanker Vessel,"Tanker reported suspicious approach 8 Sep 08 at 0655 UTC while underway in position 12-45.48N 046-05.3E. There were reportedly more than ten speedboats in the surrounding area with many personal on board.  Incident was reported to coastal authority (Operator, IMB, UKMTO).",3,9,IX
50.3074999997487,14.2288889002284,4090,2008-311,2008/09/08 00:00:00+00,62,Suspicious Approach,Unknown,"GULF OF ADEN: IMB reported suspicious vessel, per 8 Sep 08 reporting. A suspicious boat was transmitting the AIS with a different call sign VRWO. The IMO and MMSI number remains unchanged and untraceable. The passing ship reported to have seen the names as (EAST TRADER) in position 14-13.73N 050-18.45E, 13.7kts at 0200 UTC. All ships are advised to stay clear of this suspicious vessel (IMB).",3,12,IX
45.9000000003008,12.76666670043,4091,2008-312,2008/09/07 00:00:00+00,62,Suspicious Approach,Bulk Carrier,"GULF OF ADEN: Bulk carrier reported suspicious approach 7 Sep 08 at 1020 UTC while underway in position 12-46N 045:54E. Suspected pirates in two speedboats reportedly chased the vessel. The owner contacted the IMB Piracy Reporting Center (PRC) for assistance. The duty officer at PRC informed authorities to render necessary assistance. The Master was advised to enforce anti-piracy measures to delay and prevent boarding. The authorities advised the PRC that every effort was being made to send assistance to the vessel. At 1343 UTC, the Master reported the suspicious boats moved away and was continuing passage to its destination port (IMB).",3,3,IX
47.08499999993,12.9150000000031,4092,2008-313,2008/09/06 00:00:00+00,62,Pirates,Tanker Vessel,"GULF OF ADEN: Tanker (FRONT VOYAGER) fired upon 6 Sep 08 at 0950 UTC while underway in position 12-54.9N 047-05.1E, 39NM off the coast of Yemen. The vessel spotted a blue-hulled speedboat with five armed men onboard approximately 6NM away. The speedboat approached the vessel and opened fire. The alarm was raised, speed increased and coalition warships contacted. When the coalition warship and navy helicopter arrived, the speedboat aborted the attack and moved towards a potential mother-ship. The vessel sustained damages; however no crewmembers injured (Operator, IMB, UKMTO, LM: Aftenposten).",1,9,IX
47.0666666998305,12.9499999999997,4093,2008-315,2008/09/05 00:00:00+00,62,ARMED PIRATES,GENERAL CARGO,"GULF OF ADEN General cargo fired upon 5 Sep 08 at 0510 UTC, while underway in position 12-57N 047-04E, 118NM east of Aden, Yemen. The ship reportedly sighted a suspected mother-ship described as a blue tug towing a small boat about six miles off, bearing 155 degrees from the ship. At 0515 UTC, a small boat began approaching the ship at high speed.   They duty officer raised the alarm and all crew mustered. At 0530 UTC, four armed suspected pirates were seen on the vessel. The vessel had one man steering the vessel, one man with a rocket launcher, and two men armed with machine guns that reportedly fired at the vessel, and reportedly attempted to board. The ship increased speed, altered course, and began evasive maneuvers to prevent the small vessel from coming alongside the ship. The crew used a hose, bottles, shackles, screws, dishes, etc, to throw at the pirates. The pirates reportedly attacked the ship four times with no success. The pirates moved away at 0600 UTC (Operator, IMB).",1,3,IX
45.4666666995989,12.6666666997972,4094,2008-484,2008/10/28 00:00:00+00,62,PIRATES,TANKER,"GULF OF ADEN:   Tanker reported suspicious approach 28 Oct 08 at 1127 local time while underway in position 12-40N 045-28E, per 10 Dec reporting. Tanker reported being approached by six speedboats with approximately three to four persons onboard each. Each person appeared to be carrying a gun. Vessel took evasive maneuvers with fire hoses activated  (Operator, IMB).",1,9,IX
49.5833333004334,13.950000000032,4095,2008-485,2008/12/02 00:00:00+00,62,PIRATES,MOTOR VESSEL,"GULF OF ADEN:   Vessel fired upon 2 Dec 08 at 0400 UTC while underway in position 13-57N 049-35E. A suspicious craft was spotted on the port side at about 2 miles. Approximately 15 minutes later they were able to see 7 persons onboard in military uniforms armed with guns and RPGs. They approached the vessel about 10 meters away and fired at the vessel many times. The security team onboard the vessel responded and fired parachute rockets. The port side lifeboat was hit with one bullet hole.  The gunmen aborted their attempt and all  crew including security team is in good condition (Operator, UKMTO).",1,11,IX
149.433333299571,13.6333333000352,4096,2008-486,2008/12/10 00:00:00+00,81,PIRATES,FISHING VESSELS,"GULF OF ADEN:   Two Yemeni fishing vessels, (FALLUJAH) and (KANA), reportedly hijacked 10 Dec 08 while underway from the Mait area near the port of Aden. According to Yemeni Coastguard, 22 men from both vessels were seized by the pirates. Seven men managed  to escape from the (FALLUJAH) on a small boat and report the attack to Yemeni   authorities, but 12 other crewmembers were seized, as well as the 10 men aboard the (KANA).  There has been no further information provided at this time (AFP, IANS, Reuters).",1,4,XI
48.2833333003015,13.7166666996963,4097,2008-487,2008/12/13 00:00:00+00,62,PIRATES,CONTAINER SHIP,GULF OF ADEN: ONE WOODEN SPEED BOAT WITH 5-6 PERSONS ARMED WITH AUTOMATIC WEAPONS AND RPG CHASED AND OPENED FIRE ON A CONTAINER SHIP UNDERWAY. PIRATES ATTEMPTED TO BOARD WITH A LADDER. MASTER TOOK EVASIVE MANOEUVRES AND CONTACTED COALITION WARSHIPS FOR ASSISTANCE. A NAVAL HELICOPTER ARRIVED AT LOCATION. ONCE SEEING THE HELICOPTER THE SKIFF ABORTED THE ATTACK.,1,3,IX
48.650000000165,13.5166667002294,4098,2008-488,2008/12/12 00:00:00+00,62,PIRATES, TANKER,"GULF OF ADEN: ONE PIRATE BOAT WITH SEVEN ARMED MEN CHASED A TANKER UNDERWAY. PIRATES WERE SEEN CARRYING AUTOMATIC WEAPONS, RPG AND A WOODEN LADDER FOR BOARDING. LATER, THE BOAT ABORTED THE CHASE AND HEADED TOWARS ANOTHER VESSEL NEARBY. A NAVY HELICOPTER ARRIVED AT LOCATION. DISCRIPTION OF THE SPEED BOAT: WOODEN COSTRUCTION, 8-10 METERS IN LENGTH, BLUE COLOURED HULL, RAISED BOW, SPEEN ABOUT 17 KNOTS.",1,,IX
48.6180555996476,13.5352778000044,4099,2008-489,2008/12/12 00:00:00+00,62,PIRATES,CARGO SHIP,GULF OF ADEN: EIGHT PIRATES ARMED WITH MACHINE GUNS AND RPG IN A BLUE COLOURED SPEED BOAT DOING 17 KNOTS ATTACKED A GENERAL CARGO SHIP UNDERWAY. THEY FIRED UPON THE SHIP WITH MACHINE GUNS AND ATTEMPTED TO BOARD THE SHIP TWICE USING A LADDER. CREW MANAGED TO DETACH THE LADDER EVEN THOUGH THE PIRATES WERE FIRING AT THE SHIP. PIRATES ABORTED THE ATTEMPED ATTACK AND TRIED TO ATTACK OTHER VESSELS IN THE VICINITY. COALITION FORCES WERE INFORED.,1,3,IX
91.7500000003897,22.2500000003904,4100,2008-490,2008/12/11 00:00:00+00,63,PIRATES,TANKER,"CHITTAGONG 'A' ANCHORAGE, BANGLADESH: SIX ROBBERS ARMED WITH KNIVES BOARDED A TANKER AT ANCHOR. ALARM RAISED AND CREW MUSTERED. COAST GUARD BOARDED FOR INVESTIGATION . SHIP'S STORES STOLEN FROM BOSUN STORE.",1,9,VIII
49.6500000001973,13.9000000001653,4101,2008-491,2008/12/16 00:00:00+00,62,PIRATES,MALAYSIAN TUG,GULF OF ADEN: Tug (MASINDRA 7) and barge hijacked 16 Dec 08 at 0715 local time while underway in position 13-54N 049-39E. Owners confirmed that pirates have hijacked the tug with barge  in tow. There are 11 crewmembers onboard (IMB).,1,10,IX
48.2358332996637,13.3838889000527,4102,2008-492,2008/12/02 00:00:00+00,62,Somalian Pirates,Car Carrier,GULF OF ADEN: Car Carrier reported being fired upon on 02 Dec 08 at 1715 UTC while underway in position 13-23.2N 048-14.9E. 4 pirates in a small boat was spotted on the starboard side at about 6-7 miles. Pirates approached the vessel and fired about 20 rounds using automatic rifles. The small boat then left. There was no injury to the crew.,1,11,IX
48.6166667001954,13.5333333003018,4103,2008-493,2008/12/12 00:00:00+00,62,PIRATES,GENERAL CARGO SHIP,"GULF OF ADEN:   General cargo ship fired upon 12 Dec 08 at 1212 local time while underway in position 13-32N 048-37E. Eight pirates armed with machine guns and RPGs in a blue colored speed boat doing 17 knots fired upon the vessel and attempted to board twice using  a ladder. The crew managed to detach the ladder even though the pirates were firing at the ship. The pirates aborted the attempted attack. Coalition forces were notified. The speedboat then moved toward a tanker that was transiting in the vicinity. The speedboat approached the tanker from the port side at approximately 50 meters distance and began preparing the ladder in an attempt to board. The tanker began conducting evasive maneuvers and the speedboat aborted the attack, but then headed toward another tanker transiting westbound. The second tanker increased speed to 16.5 kts before the speed boat eventually aborted the chase.  UKMTO Comment:  All three vessels were within 4 NM of each other.  After attacking the first vessel, the speedboat closed in on the second vessel and made an approach. Weapons were observed but no shots were fired and no attempt to board was made. The second vessel reported that the speed boat made its way to the third vessel, where an approach was made. Coalition warships were informed and a helicopter and surface asset was dispatched (Operator, UKMTO).",1,3,IX
47.9666667001294,13.3166666998632,4104,2008-494,2008/12/13 00:00:00+00,62,TWO BOATS,GENERAL CARGO SHIP,"GULF OF ADEN:   Cargo ship GIBE fired upon on 13 DEC 2008 at 0300Z while underway in position 13-19N 047-58E. The GIBE reported two boats were firing small arms at it when it sent out a rescue call. Indian warship INS MYSORE sailing nearby intervened with Marine Commandos in a helicopter, causing the attackers to abort their attack and flee. The warship pursued and caught the boats, the larger of which was described as a 24 to 30 foot dhow bearing the name SALAHADDIN and towing a small skiff. Indian sailors boarded the dhow and the 23 suspects surrendered peacefully. Seven AK-47 assault rifles, two other rifles, a grenade launcher, and 13 fully loaded magazines of ammunition were seized from the 12 Somali and 11 Yemeni suspects. The GIBE was later escorted to safety. All 23 suspects were later handed over to Yemeni authorities.",4,3,IX
67.2516667000741,15.2244444004299,4105,2009-172,2009/04/06 00:00:00+00,63,PIRATES,BULK CARRIER,"ARABIAN SEA:  A bulk carrier underway detected on radar speed boats approaching from the starboard bow/port bow at a distance on 12 miles. The speed boats increased speed and approached closer with a CPA of 0.01 miles, master increased speed, all crew mustered, activated fire hoses, switched on all lights, sent distress signal, made evasive maneuvers and succeeded in preventing the boarding.",1,3,VIII
-77.1666666998435,3.82499999959219,4106,2009-173,2009/04/09 00:00:00+00,22,PIRATES,BULK CARRIER,"BUENAVENTURA ANCHORAGE, COLOMBIA:  Seven robbers armed with long knives boarded a bulk carrier at anchor during heavy rain. Duty crew saw movement at ship's store and raised alarm. Crew mustered and rushed to the location. The robbers escaped with ship's properties.",1,3,XII
51.4666666997929,14.1333332996018,4107,2009-174,2009/04/09 00:00:00+00,62,PIRATES,CARGO SHIP,"GULF OF ADEN:  A general cargo ship underway sighted a suspicious mother vessel which later launched two skiffs. The boats chased the vessel ad opened fire with guns and RPG. Master raised alarm, carried out evasive maneuvers and succeeded in deterring the pirates.",1,3,IX
49.2166667003947,13.1333332995694,4108,2009-175,2009/04/09 00:00:00+00,62,PIRATES,BULK CARRIER,GULF OF ADEN:  Pirates in a skiff chased and fired upon a bulk carrier underway. The vessel commenced evasive maneuvers and contacted the coalition naval forces for assisstance. A military helicopter arrived and upon sighting the aircraft the pirates aborted the attempt.,1,3,IX
39.3333332998771,-6.733333299751,4109,2009-176,2009/04/09 00:00:00+00,61,PIRATES,CONTAINER SHIP,"DAR ES SALAAM ANCHORAGE, TANZANIA:  While the crew kept a vigilant anti piracy watch on board a container ship, robbers boarded her and succeeded in throwing one life raft into the sea. The crew raised alarm, mustered and reported to the authorities. Vessel did not attempt to recover the life raft due to the large number of robbers.",1,3,VIII
51.7383333003547,0.303333299775034,4110,2009-177,2009/04/11 00:00:00+00,61,PIRATES,CONTAINER SHIP,"MOGADISHU, SOMALIA:  Eight pirates armed with guns and rpgs in two skiffs, launched by a pirate mother vessel, attacked a container ship underway. Master increased speed to 22.8 knots and the skiffs followed at 23.5 knots. They approached very close and fired upon the ship. Master made evasive maneuvers and prevented the boarding.",1,3,VIII
46.3833332999702,12.2666666999642,4111,2009-178,2009/04/11 00:00:00+00,62,PIRATES,BULK CARRIER,"Either pirates armed with guns in a speed boat (blue color, plastic hull, 12 length) attacked a bulk carrier underway. Vessel took evasive maneuvers and contacted coalition warship. A coalition warship acknowledged and came to the location. The pirates approached at a distance of 100m and aborted the attack.",1,3,IX
48.2500000003319,12.900000000133,4112,2009-179,2009/04/14 00:00:00+00,62,PIRATES,BULK CARRIER,"GULF OF ADEN:  A 35,000 ton bulk carrier M/V Irene (E.M) was hijacked by unconfirmed number of pirates on 14 Apr 09 at 0200 local while underway in position 12-51N 084-11E, approximately 100 miles south of Al Mukala, Yemen in the Gulf of Aden. The crew on board consists of 23 men, cargo on board is listed as fertilizer and the vessel is being sailed to an undisclosed location.",1,3,IX
48.8166666996623,13.0499999997331,4113,2009-180,2009/04/12 00:00:00+00,62,PIRATES,BULK CARRIER,GULF OF ADEN:  Six pirates armed with guns in a skiff fired upon a bulk carrier 12 Apr 09 at 0400 UTC while underway. Vessel sent distress messages and took evasive maneuvers finally prevented the boarding.,1,3,IX
46.3166667000311,12.3999999996672,4114,2009-181,2009/04/11 00:00:00+00,62,PIRATES,TUG,"GULF OF ADEN:  An american-owned and Italian-flagged tug towing two barges, and operated by UAE company, was hijacked while travelling westbound through the Gulf of Aden at 1104 UTC this morning. The 16 man crew are believed to be unharmed and shipping in the area has been warned to stay away from where the vessel was taken for fear of further attacks.",1,10,IX
-77.1666666998435,3.81666670000567,4115,2009-182,2009/04/08 00:00:00+00,22,PIRATES,BULK CARRIER,"COLOMBIA:   Bulk carrier robbed 8 Apr 09 at 0200 local time while anchored in position  03:49N - 077:10W, Buenaventura anchorage. Seven robbers armed with long knives boarded the vessel at anchor during heavy rain. The duty watchman saw movements at the bosun store and raised the alarm. The crew mustered and rushed to the location. The robbers escaped with ship's properties (IMB).",1,3,XII
49.1999999995982,11.2666666999318,4116,2009-183,2009/04/10 00:00:00+00,62,PIRATES,FISHING VESSEL,"GULF OF ADEN:   Fishing vessel (AHMED SAMARAH) hijacked 10 Apr 09 in the vicinity of Ras Kampomi off Bosaso, Somalia. Pirates attacked and hijacked the vessel with 18 crew members onboard. It is suspected they may be using the fishing vessel as a pirate mother  ship to attack and hijack other vessels (IMB, Australia.TO).",1,4,VIII
46.3999999998674,-2.69999999965205,4117,2009-184,2009/04/14 00:00:00+00,61,PIRATES,BULK CARRIER,"INDIAN OCEAN:   Vessel (LIBERTY SUN) fired upon 14 Apr 09 at 1810 local time while underway in position 02:42S - 046:24E, approximately 265NM southeast of Barawe, Somalia. Pirates in skiffs launched from mother ships chased a bulk carrier underway and opened fire with automatic weapons and an RPG. The vessel sustained damages but escaped due  to evasive maneuvering. The skiffs returned to the mother ship (IMB, AP).",1,3,VIII
47.6166667001631,2.26666669964078,4118,2009-185,2009/04/14 00:00:00+00,61,PIRATES,CARGO SHIP,"INDIAN OCEAN:   Cargo ship (SEA HORSE) 14 Apr 09 at 1400 UTC while underway in position  02:16N - 047:37E, approximately 137NM northeast of Mogadishu, Somalia. Pirates in three skiffs chased the vessel and successfully boarded it. They hijacked the vessel and sailed it to an undisclosed location (IMB, BBC).",1,3,VIII
49.3188888996815,13.1991667001315,4119,2009-374,2009/09/26 00:00:00+00,62,PIRATES,BULK CARRIER,GULF OF ADEN:  Four pirates armed with guns chased and fired upon a bulk carrier underway. Master increased speed and carried out evasive maneuvers and also contacted coalition warships. Coalition warship came to assist and the pirates aborted the attack on sighting the warship.,1,3,IX
45.650000000068,12.250000000067,4120,2009-375,2009/09/26 00:00:00+00,62,PIRATES,BULK CARRIER,"GULF OF ADEN:  Pirates in a skiff chased a bulk carrier underway. Master carried out evasive maneuvers, increased speed and informed coalition warships. A coalition warship and a helicopter intervention prented the pirates to continue the attempt. No injuries to crew and no damage to the ship.",1,3,IX
-64.7016666998856,10.2783332997154,4121,2009-376,2009/09/28 00:00:00+00,24,PIRATES,TANKER,"VENEZUELA:   Chemical tanker boarded 28 Sep 09 at 2350 local time in position  10-16.7N  064-42.1W, Puerto le Cruz anchorage. Three robbers boarded the boat, but when the crew spotted them, they immediately jumped overboard and escaped (IMB).",1,9,IV
6.99999999967235,4.16666669997198,4122,2009-377,2009/09/28 00:00:00+00,57,PIRATES,SUPPLY VESSEL,"NIGERIA:  Supply vessel robbed 28 Sep 09 close to midnight while underway in position  04-10N  007-00E, approximately nine nautical miles off Bonny and close to the Bonny Fairway Buoy. The robbers took crew valuables (Risk Intelligence/MaRisk).",1,3,II
91.7250000000067,22.2366666996481,4123,2009-378,2009/09/28 00:00:00+00,63,PIRATES,BULK CARRIER,"BANGLADESH:   Bulk carrier reported attempted boarding 28 Sep 09 at 2030 local time in position  22-14.2N  091-43.5E, Chittagong anchorage. Eight robbers in a fishing boat attempted to board the vessel when the duty AB spotted them and raised the alarm. The robbers jumped overboard and escaped with nothing stolen upon seeing the alert crew (IMB).",1,3,VIII
56.1183333001906,-1.78666670040946,4124,2009-379,2009/10/04 00:00:00+00,61,PIRATES,CARGO SHIP,"INDIAN OCEAN:   Vehicle carrier (HOEGH PUSAN) fired upon 4 Oct 09 at 1900 UTC while underway in position 01-47.2S  056-07.1E, approximately 150NM north of Seychelles. Two unlit boats chased the vessel from astern and opened fire. The master increased speed, conducted evasive maneuvers, started the fire pump and switched on all deck lights. The master  contacted coalition forces, increased speed, headed into the wind and activated the SSAS alarm. After approximately 10 minutes, the boats fell behind and the vessel moved away.  No injuries to the crew were reported (IMB, Maritime Global Net).",1,3,VIII
43.1666667003339,12.9166667000301,4125,2009-380,2009/10/02 00:00:00+00,62,PIRATES,CHEMICAL TANKER,"STRAITS OF BA EL MANDAB RED SEA:  A chemical tanker under way reported a suspicious, white colored skiff around 10 meters long with a high rise bow and two blue camouflaged skiffs in tow in above position. Ships are advised to be vigilant and cautious while transiting waters around this position.",1,9,IX
-14.0999999998409,9.1427778004267,4126,2009-381,2009/10/06 00:00:00+00,51,PIRATES,TANKER,"GUINEA:   Tanker robbed 6 Oct 09 at 2314 UTC while drifting in position 09-08.56N  014-06.06W, approximately 30NM southwest of Conakry. Men armed with automatic rifles and  pistols in one boat boarded the vessel while drifting. They stole the crew's cash and escaped. No injury to the crew was reported (IMB).",1,9,II
50.4999999997302,13.6499999999324,4127,2009-382,2009/10/05 00:00:00+00,62,PIRATES,BULK CARRIER,"GULF OF ADEN:   Bulk carrier fired upon 5 Oct 09 at 1759 UTC while underway in position 13-39N  050-30E. Two skiffs approached the vessel and opened fire with RPGs and automatic weapons. The master conducted evasive maneuvers and contacted coalition forces for assistance. The two skiffs eventually broke off attacks after unsuccessfully attempting to board the vessel (IMB, ONI).",1,3,IX
50.7000000000963,1.58333329978046,4128,2009-383,2009/10/06 00:00:00+00,61,PIRATES,FRENCH NAVAL VESSEL,"INDIAN OCEAN:   French navy vessel (SOMME) fired upon 6 Oct 09 at 2119 UTC while underway in position 01-35N  050-42E, approximately 320NM east of Mogadishu, Somalia. One skiff with approximately six men onboard opened fire on the ship, likely mistaking the ship for a commercial vessel. The (SOMME) gave chase and captured the suspected pirates (AP, IMB).",1,11,VIII
